Block Number,Proposer ID,Builder ID,Winning Bid Value,Winning Block Value,Reward,Builder ID 1 Bid,Builder ID 2 Bid,Builder ID 3 Bid,Builder ID 4 Bid,Builder ID 5 Bid,Builder ID 10 Bid,Builder ID 30 Bid,Builder ID 50 Bid,Builder ID 70 Bid,Builder ID 90 Bid,Builder ID 1 Block Value,Builder ID 2 Block Value,Builder ID 3 Block Value,Builder ID 4 Block Value,Builder ID 5 Block Value,Builder ID 10 Block Value,Builder ID 30 Block Value,Builder ID 50 Block Value,Builder ID 70 Block Value,Builder ID 90 Block Value
2089,3,50,262.526,305.052,42.5258,0,0,0,0,0,0,0,262.526,0,0,136.548,145.841,146.62,115.876,231.446,152.216,232.14,305.052,288.515,381.574
2090,4,50,262.308,284.617,22.3085,0,0,0,0,0,0,0,262.309,0,0,224.192,252.857,309.479,141.135,285.57,353.274,172.069,284.617,360.637,445.135
2091,4,10,534.506,619.013,84.5063,0,451.938,332.348,0,301.726,534.506,0,261.917,353.317,261.951,274,537.877,578.696,399.494,603.452,619.013,468.364,493.835,706.634,493.902
2092,10,70,502.318,574.636,72.318,0,0,0,0,0,0,0,0,502.318,0,109.004,238.478,359.903,97.8786,250.8,254.264,211.864,192.641,574.636,122.593
2093,90,90,136.683,136.683,136.683,0,0,0,0,0,0,0,0,0,0,73.676,78.4772,312.565,102.473,268.278,128.461,284.831,236.928,243.633,136.683
2094,90,5,533.848,649.695,115.848,0,0,451.807,0,533.848,0,0,0,465.97,332.118,224.137,359.396,557.615,94.4388,649.695,469.692,423.482,333.045,525.94,368.237
2095,70,70,636.465,636.465,636.465,0,0,0,0,0,0,452.378,266.337,0,425.375,231.231,432.245,485.226,153.579,468.151,411.999,524.756,444.673,636.465,502.751
2096,70,70,530.725,530.725,530.725,0,0,0,0,0,0,0,510.516,0,284.923,241.89,345.622,343.941,121.126,320.419,398.031,402.398,549.033,530.725,569.847
2097,10,10,381.177,381.177,381.177,349.965,0,0,0,0,0,349.869,0,0,0,357.929,286.249,357.259,132.183,424.739,381.177,389.737,357.921,462.86,492.527
2098,1,3,551.444,602.888,51.444,0,355.733,551.444,0,551.369,451.784,356.466,0,535.94,452.06,311.274,517.466,602.888,297.822,634.737,461.568,378.931,378.931,549.88,600.119
2099,70,90,621.499,680.998,59.4992,0,275.214,0,0,451.954,452.427,275.267,620.855,0,621.499,144.715,322.429,460.603,29.2397,507.907,626.854,464.535,639.71,521.602,680.998
2100,3,3,371.717,371.717,371.717,0,0,0,0,0,349.411,0,0,0,0,142.914,135.095,371.717,62.5595,360.958,388.821,222.746,412.439,462.76,482.102
2101,10,5,349.469,452.938,103.469,0,0,0,0,349.469,0,0,0,261.933,0,211.679,152.159,159.76,105.335,452.938,341.217,341.914,411.19,453.865,365.519
2102,3,10,275.55,401.1,125.55,0,0,0,0,0,275.55,0,0,0,0,80.4214,126.102,190.7,85.491,268.4,401.1,214.297,231.484,417.083,388.502
2103,3,3,591.364,591.364,591.364,0,0,451.682,0,356.551,275.283,0,451.563,302.269,451.628,303.763,349.319,591.364,256.469,415.101,536.566,469.259,459.126,604.539,631.256
2104,2,50,349.635,391.27,41.635,0,0,0,0,0,0,182.193,349.635,0,0,50.9104,168.448,227.966,25.1165,234.578,261.805,230.386,391.27,429.744,273.07
2105,70,70,525.605,525.605,525.604,0,0,349.54,0,0,462.147,0,349.733,0,349.866,307.656,147.161,493.08,133.331,439.601,548.294,261.075,459.466,525.604,407.732
2106,3,3,451.426,451.426,451.426,0,0,275.713,0,0,0,0,0,0,355.809,173.284,247.579,451.426,80.408,416.379,368.158,391.036,291.536,510.557,555.619
2107,30,30,381.879,381.879,381.879,0,322.182,274.979,0,0,0,322.939,0,0,345.11,221.002,356.364,401.959,182.732,518.717,399.054,381.879,208.214,484.001,570.22
2108,1,70,551.556,591.112,39.5558,0,0,345.904,0,228.095,182.603,322.396,345.86,551.556,462.71,131.283,321.781,527.808,254.541,456.19,323.206,404.793,589.72,591.112,557.42
2109,5,5,682.49,682.49,682.49,0,0,462.773,0,389.245,389.378,423.899,0,0,481.118,223.242,388.812,509.546,329.204,682.49,442.756,599.799,538.525,466.682,534.236
2110,5,5,406.4,406.4,406.4,0,0,0,0,389.2,0,0,279.443,0,0,252.09,317.384,414.092,125.396,406.4,479.291,359.844,558.886,509.097,335.967
2111,3,5,389.302,428.604,39.302,0,0,182.618,0,389.302,322.954,0,0,349.977,182.563,149.848,150.316,361.237,173.111,428.604,351.909,199.889,479.393,447.953,255.127
2112,70,70,652.216,652.216,652.216,0,0,389.465,0,389.635,423.508,0,322.581,356.108,390.073,379.818,187.735,502.93,341.601,567.271,577.017,380.849,531.161,652.216,702.146
2113,5,5,489.65,489.65,489.65,0,0,483.956,0,322.825,0,0,0,0,484.596,264.562,264.144,491.912,226.909,489.65,402.429,179.054,360.172,327.873,523.192
2114,30,3,322.083,452.167,130.083,0,0,322.083,0,0,0,0,0,275.598,0,249.848,247.231,452.167,74.9999,288.614,396.964,320.767,247.973,321.196,383.549
2115,5,5,404.708,404.708,404.708,0,0,322.505,0,0,0,0,0,345.657,0,279.028,292.873,431.011,147.21,404.708,423.451,324.837,413.513,389.315,448.89
2116,30,30,147.749,147.749,147.749,0,0,0,0,0,0,0,0,0,0,80.5457,149.24,197.666,124.988,251.201,496.145,147.749,226.99,429.095,286.911
2117,2,90,519.982,651.964,131.982,0,346.155,423.663,0,423.801,519.264,0,0,480.79,519.982,77.6248,346.31,575.326,258.539,705.602,602.528,558.785,388.698,591.58,651.964
2118,70,70,501.054,501.054,501.054,0,0,0,0,0,0,0,0,0,0,270.749,296.588,543.653,32.1064,504.02,439.415,502.547,343.248,501.054,368.715
2119,4,30,345.821,431.641,85.8206,201.376,146.945,0,127.918,0,0,345.821,0,0,0,402.752,293.89,493.754,251.836,551.878,551.468,431.641,619.314,574.912,431.641
2120,3,3,581.547,581.547,581.547,0,0,518.773,0,519.329,346.303,0,346.035,316.005,0,217.927,395.531,581.547,332.865,740.658,620.606,289.24,630.071,632.01,652.066
2121,30,5,519.819,693.638,173.819,0,0,0,0,519.819,486.362,0,486.96,390.1,0,280.954,380.456,466.988,194.322,693.638,674.724,471.919,747.921,720.199,618.261
2122,50,50,398.54,398.54,398.54,0,0,0,0,0,144.963,168.844,199.27,0,346.506,184.34,256.035,445.194,112.899,487.669,289.925,337.689,398.54,446.647,579.011
2123,4,70,322.244,550.488,228.244,0,0,0,0,0,0,0,188.673,322.244,287.485,238.014,225.945,290.418,94.8119,532.249,441.61,404.184,377.345,550.488,574.969
2124,30,90,457.654,539.308,81.6539,0,0,0,0,0,0,0,0,322.123,457.654,189.645,453.513,410.203,11.2598,555.854,435.872,391.293,402.991,604.245,539.308
2125,70,10,466.847,523.694,56.8469,0,0,0,0,346.433,466.847,0,458.215,0,0,201.17,400.176,417.186,125.547,470.865,523.694,376.335,532.431,407.763,430.307
2126,5,5,496.738,496.738,496.738,0,0,0,0,486.369,0,458.435,0,0,0,375.725,349.806,342.779,185.455,496.738,377.443,546.87,336.149,479.807,318.442
2127,50,70,519.458,532.917,13.4583,0,0,0,0,0,0,0,0,519.458,458.458,393.448,355.794,427.466,128.496,443.16,432.319,366.829,344.221,532.917,532.917
2128,10,2,262.637,367.274,104.637,0,262.637,0,0,215.243,0,0,0,0,0,146.998,367.274,442.862,225.977,430.486,245.138,296.096,319.735,262.041,250.822
2129,2,5,534.426,566.851,32.4256,0,263.414,458.2,0,534.426,0,0,0,519.306,0,168.078,474.828,526.399,179.582,566.851,460.91,361.856,511.689,532.612,499.766
2130,90,3,458.151,506.302,48.1509,0,262.962,458.151,0,0,428.426,427.957,428.094,0,0,281.265,329.924,506.302,209.205,468.441,452.851,597.915,514.187,552.169,331.01
2131,50,10,428.179,446.359,18.1794,0,0,0,0,0,428.179,299.976,0,0,0,303.837,282.729,438.491,177.734,375.191,446.359,599.952,341.466,472.805,403.628
2132,5,5,416.382,416.382,416.382,156.796,0,0,137.195,0,0,262.375,0,0,263.331,313.592,218.086,453.543,190.389,416.382,331.334,364.75,437.193,453.48,354.662
2133,5,70,264.028,528.055,264.028,0,137.248,0,0,0,262.91,0,0,264.028,262.645,158.496,158.496,328.073,232.063,99.4104,379.82,394.29,268.374,528.055,331.289
2134,2,3,427.19,556.38,129.19,0,0,427.19,0,0,263.093,0,230.222,282.53,0,200.649,207.825,556.38,182.637,367.418,476.187,307.275,460.444,565.06,460.243
2135,1,30,136.703,263.406,126.703,0,0,0,0,0,0,136.703,0,0,0,117.119,364.726,196.094,19.4957,95.9547,384.348,263.406,312.934,353.969,319.727
2136,2,2,496.573,496.573,496.573,381.404,0,263.352,0,0,245.263,232.524,0,466.954,0,460.808,496.573,444.704,310.77,318.772,490.526,465.048,483.833,575.909,301.128
2137,4,5,427.884,551.767,123.884,0,0,273.094,0,427.884,0,0,0,0,0,387.332,164.44,546.188,158.74,551.767,384.375,295.412,491.696,406.412,411.399
2138,1,90,531.073,654.146,123.073,0,0,0,0,427.833,0,0,381.72,303.878,531.073,196.457,333.857,374.935,55.8396,609.666,369.942,357.024,549.441,607.757,654.146
2139,30,30,394.936,394.936,394.936,0,0,0,0,0,0,0,0,262.465,0,340.804,203.929,436.883,156.26,345.814,405.218,394.936,383.751,406.929,450.456
2140,2,3,284.419,568.837,284.419,0,0,284.419,0,262.664,0,0,0,0,0,126.89,210.093,568.837,231.339,465.329,496.791,297.263,504.422,355.258,198.173
2141,70,70,550.837,550.837,550.837,0,0,197.212,0,262.374,0,0,372.583,275.418,0,13.7877,231.979,394.425,215.898,330.748,420.523,227.255,397.166,550.837,442.732
2142,3,5,535.281,610.562,75.2811,0,0,0,0,535.281,372.714,0,349.728,151.747,371.844,59.7711,154.414,315.276,223.571,610.562,479.427,207.774,485.457,303.493,469.688
2143,70,70,412.216,412.216,412.216,0,0,0,0,0,0,0,276.073,0,349.556,102.425,119.56,161.486,135.628,171.723,276.465,184.262,450.145,412.216,473.112
2144,10,10,408.586,408.586,408.586,0,0,0,0,0,0,0,0,0,275.747,115.608,252.95,296.006,217.334,377.063,408.586,171.558,543.297,233.404,485.494
2145,50,50,568.727,568.727,568.727,0,350.034,381.665,0,324.563,0,349.597,526.364,381.195,0,304.082,484.068,563.329,299.695,649.127,457.889,567.194,568.727,570.391,509.644
2146,90,5,637.423,712.846,75.4229,0,0,0,0,637.423,350.573,275.823,526.013,551.539,349.971,251.668,377.799,377.799,341.761,712.846,447.146,451.646,670.026,567.078,611.943
2147,90,90,554.367,554.367,554.367,0,0,0,0,0,0,0,0,0,526.184,201.095,131.035,285.807,293.294,372.926,243.548,265.422,388.918,432.511,554.367
2148,4,70,372.508,555.016,182.508,0,0,276.393,0,0,0,0,0,372.508,0,87.0359,176.949,286.786,82.6328,376.433,288.358,188.512,329.817,555.016,128.552
2149,3,90,452.339,460.679,8.33945,0,0,350.231,0,0,381.921,0,0,372.476,452.339,247.287,196.047,442.463,234.446,267.511,505.842,443.05,329.735,526.952,460.679
2150,3,3,597.825,597.825,597.825,389.518,0,525.912,0,0,551.581,451.67,0,349.633,451.725,431.036,387.99,597.825,294.707,514.229,555.161,517.34,646.906,539.266,463.449
2151,1,50,407.32,546.641,139.32,0,0,0,0,0,0,0,407.32,276.144,382.098,139.53,220.985,473.364,249.427,433.658,454.499,240.899,546.641,424.289,460.197
2152,10,10,673.086,673.086,673.086,0,0,382.64,0,372.385,406.543,0,0,0,0,273.918,139.082,559.279,228.184,608.771,673.086,245.508,264.074,547.325,461.99
2153,1,30,406.692,429.383,22.6916,0,0,0,0,0,0,406.692,389.308,350.004,0,208.958,329.756,416.124,257.473,270.05,327.684,429.383,422.617,584.008,353.902
2154,5,5,527.079,527.079,527.079,0,0,0,0,0,389.413,0,0,0,406.667,332.564,251.535,393.864,166.894,527.079,506.826,312.745,473.191,430.517,565.334
2155,50,50,274.8,274.8,274.8,0,0,0,147.926,0,0,0,0,0,0,88.2317,90.0695,203.872,155.852,199.372,291.895,224.915,274.8,166.542,265.552
2156,5,3,389.626,403.251,13.6255,0,0,389.625,0,0,0,0,0,0,0,13.4299,202.695,403.251,109.919,307.492,101.014,251.634,323.538,487.811,382.878
2157,1,70,407.091,624.182,217.091,0,147.811,389.956,0,0,322.182,0,322.086,407.091,0,145.705,207.621,441.911,32.1297,322.358,374.364,215.169,346.172,624.182,255.688
2158,5,5,467.174,467.174,467.174,0,0,0,0,451.587,0,322.809,0,0,0,127.825,259.059,310.383,243.818,467.174,405.015,425.618,293.318,361.477,251.085
2159,5,70,390.201,458.402,68.2012,0,0,0,0,0,147.918,0,164.433,390.201,0,184.221,156.426,235.171,191.914,212.938,177.836,345.931,328.866,458.402,206.139
2160,5,5,407.689,407.689,407.689,0,0,405.447,0,382.844,0,0,0,389.987,286.25,217.938,185.134,452.893,216.047,407.689,509.222,140.281,267.274,633.974,572.5
2161,5,5,643.383,643.383,643.383,0,0,332.233,399.141,382.691,501.94,0,501.066,490.181,501.279,184,263.318,664.466,426.283,643.383,657.88,415.153,646.132,718.361,690.558
2162,90,3,520.284,534.567,14.2836,0,0,520.284,0,381.961,346.528,0,374.423,323.009,345.824,276.432,364.807,534.567,245.062,475.922,661.057,181.527,748.846,630.019,507.648
2163,1,70,405.269,466.538,61.2691,0,0,0,0,0,0,0,0,405.269,0,149.842,280.483,359.124,265.588,339.587,353.329,264.605,546.189,466.538,380.677
2164,90,50,519.859,631.717,111.859,467.53,322.461,0,0,0,0,0,519.859,0,0,473.061,334.922,417.536,238.484,459.508,265.814,395.214,631.717,403.835,364.087
2165,5,5,470.478,470.478,470.478,0,0,346.115,0,322.239,399.516,323.037,0,206.152,399.029,271.241,295.178,442.23,422.618,470.478,443.031,448.075,260.434,412.304,572.059
2166,30,70,520.757,567.514,46.7572,0,467.16,520.636,0,322.729,339.942,0,323.224,520.757,332.402,457.165,506.319,597.272,383.113,557.457,679.884,457.01,594.447,567.514,664.804
2167,3,3,530.899,530.899,530.899,263.5,0,399.449,262.648,337.684,458.524,0,458.224,520.556,467.524,389.001,286.007,530.899,345.296,675.369,633.048,412.458,574.447,573.113,633.048
2168,90,10,497.73,501.459,3.7297,0,0,0,0,0,497.73,0,467.396,345.839,0,182.255,372.092,297.268,244.416,370.981,501.459,297.126,526.793,351.678,431.219
2169,90,90,478.846,478.846,478.846,0,0,0,0,0,0,0,0,0,0,126.173,339.881,301.203,242.004,345.006,306.538,251.402,488.915,365.65,478.846
2170,10,10,402.107,402.107,402.107,0,0,0,0,346.083,0,262.982,0,0,0,161.572,288.273,343.452,133.333,422.167,402.107,335.963,477.366,449.374,400.597
2171,90,90,600.407,600.407,600.407,0,0,0,0,0,520.367,0,262.829,399.301,300.203,242.257,384.211,449.513,316.964,539.27,522.733,363.156,495.657,668.602,600.407
2172,2,70,458.624,517.247,58.6237,264.878,0,0,264.74,0,292.854,458.427,0,458.624,263.33,335.756,154.834,414.751,369.48,296.09,585.709,496.855,436.908,517.247,488.659
2173,90,90,561.399,561.399,561.399,0,0,0,427.304,323.063,534.963,428.427,458.978,457.69,534.7,228.157,263.538,460.028,470.608,562.126,587.926,442.853,569.956,463.381,561.399
2174,1,90,535.202,600.404,65.2018,170.973,0,262.669,137.374,458.062,458.78,416.736,428.202,466.87,535.202,341.946,205.027,453.338,264.748,462.123,597.56,417.473,558.403,587.74,600.404
2175,3,3,484.401,484.401,484.401,0,137.639,0,0,467.328,417.336,264.629,416.398,0,0,370.104,187.279,484.401,344.239,556.656,596.673,473.257,462.796,488.283,272.76
2176,4,5,520.176,680.352,160.176,0,428.824,0,0,520.176,332.325,427.784,264.225,307.989,458.523,401.058,501.647,466.304,180.943,680.352,664.65,569.569,476.451,615.979,501.045
2177,2,90,428.601,503.203,74.6014,0,0,0,0,0,0,0,0,0,428.601,364.444,142.665,256.096,65.1418,418.418,329.299,232.452,414.132,346.113,503.203
2178,90,90,508.336,508.336,508.336,0,0,416.613,0,263.29,233.942,0,208.508,0,429.168,335.193,235.038,543.227,329.183,456.58,467.884,384.356,417.016,435.353,508.336
2179,3,3,562.448,562.448,562.448,284.773,0,281.224,284.5,458.214,497.094,531.383,0,428.603,428.358,437.547,277.478,562.448,299,618.427,510.187,544.766,428.348,605.206,526.715
2180,30,30,566.41,566.41,566.41,0,0,264.061,0,428.389,428.536,285.205,0,417.074,416.57,249.403,448.615,460.123,393.015,558.778,667.072,566.41,408.958,540.148,523.14
2181,2,50,531.74,591.48,59.7401,0,0,222.378,0,301.241,531.222,0,531.74,427.695,286.39,251.747,448.126,444.755,54.0308,602.482,682.445,213.644,591.48,583.39,572.78
2182,30,50,531.979,611.957,79.9786,0,413.068,497.14,0,427.225,395.73,0,531.979,357.741,427.226,376.486,446.137,728.279,318.106,712.45,573.46,464.885,611.957,715.482,724.453
2183,30,30,574.837,574.837,574.837,0,409.527,428.845,0,301.47,285.38,535.419,531.703,497.381,353.51,407.43,627.053,709.689,392.932,602.941,494.76,574.837,605.405,730.763,707.019
2184,50,50,555.869,555.869,555.869,0,0,531.709,0,497.296,551.536,535.607,395.935,428.865,497.565,430.498,531.226,583.419,411.741,596.593,655.071,555.213,555.869,647.73,615.129
2185,4,10,535.791,553.582,17.7908,0,0,395.857,0,0,535.791,412.325,395.865,531.254,428.537,478.077,476.15,563.713,442.937,497.278,553.582,512.65,505.731,592.508,649.073
2186,4,3,551.556,559.113,7.55635,0,0,551.556,0,395.262,0,409.524,284.829,395.784,395.775,350.051,381.752,559.113,329.815,500.524,503.88,463.047,537.658,575.568,513.549
2187,4,90,285.332,288.665,3.33246,0,0,0,0,0,0,0,0,0,285.332,138.352,146.287,226.632,134.38,251.259,252.267,252.267,331.466,252.267,288.665
2188,50,50,311.537,311.537,311.537,0,0,0,0,0,0,0,0,0,284.682,260.093,225.469,200.843,111.274,302.977,406.554,222.851,311.537,311.537,371.363
2189,50,5,412.44,466.88,54.4399,0,0,0,0,412.44,0,0,0,0,0,227.323,303.601,267.676,34.2313,466.88,463.532,293.339,394.94,324.193,437.964
2190,3,10,554.671,635.341,80.6706,0,0,0,0,0,554.671,0,413.085,0,0,26.1663,97.7327,252.677,21.3159,185.398,635.341,243.244,494.17,519.247,452.001
2191,5,90,412.864,413.729,0.864394,0,0,0,0,0,0,0,408.989,0,412.864,107.069,324.005,425.81,51.1227,317.662,349.421,275.457,567.978,505.09,413.729
2192,30,70,554.956,683.913,128.956,0,0,0,0,0,372.93,0,0,554.956,412.6,388.164,388.199,562.447,130.98,397.702,639.859,449.482,559.23,683.913,531.2
2193,1,5,554.892,621.783,66.8917,0,0,0,0,554.892,453.182,0,0,0,408.707,305.086,241.412,450.181,185.031,621.783,572.364,284.358,511.139,467.43,433.413
2194,70,70,353.297,353.297,353.297,0,0,0,0,0,0,0,0,0,0,225.597,203.907,271.843,95.5506,204.638,351.681,219.935,262.746,353.297,254.423
2195,2,70,452.825,589.651,136.825,0,0,0,0,373.131,0,0,0,452.825,0,340.757,225.078,331.994,198.894,544.263,331.26,434.573,419.629,589.651,381.661
2196,70,70,535.767,535.767,535.767,0,407.367,407.694,407.939,452.867,0,275.205,0,452.884,372.769,348.361,436.733,527.388,433.878,615.734,399.257,490.41,593.999,535.767,563.537
2197,1,90,598.119,610.237,12.1185,0,467.313,0,0,0,527.557,0,0,453.1,598.119,350.082,508.627,529.149,239.192,558.538,641.115,386.007,596.263,568.199,610.237
2198,2,5,408.313,618.626,210.313,0,0,407.258,0,408.313,275.479,0,407.327,0,0,317.987,106.238,436.516,217.06,618.626,454.957,336.362,456.654,572.178,510.295
2199,90,90,462.744,462.744,462.744,0,0,0,0,407.57,0,0,0,407.644,407.372,198.675,76.2701,413.288,181.589,413.14,255.847,283.181,489.376,443.288,462.744
2200,10,10,485.1,485.1,485.1,0,0,275.261,0,0,407.55,390.775,390.095,0,408.302,217.561,206.462,380.522,312.478,552.834,485.1,457.55,444.189,593.502,442.603
2201,50,30,408.112,424.223,16.1116,0,0,407.935,0,407.245,407.78,408.112,0,407.149,0,387.582,346.493,633.87,290.689,496.49,553.56,424.223,378.835,682.298,620.642
2202,3,3,704.09,704.09,704.09,0,405.527,468.045,0,341.969,467.418,408.434,467.994,527.436,407.437,165.735,487.054,704.09,192.204,683.937,560.837,614.867,491.988,684.871,718.873
2203,2,90,527.622,555.244,27.6221,0,0,467.416,0,390.45,390.227,0,390.227,274.837,527.622,272.327,275.101,544.833,193.984,410.9,552.455,364.609,552.455,525.674,555.244
2204,70,70,614.286,614.286,614.286,0,0,391.062,0,0,0,0,0,390.143,0,120.209,206.497,526.125,81.9433,375.214,377.981,243.947,359.163,614.286,383.085
2205,70,3,408.68,457.36,48.6798,0,0,408.68,0,0,0,0,0,0,275.67,101.719,334.061,457.36,99.6675,383.347,462.802,207.543,312.23,353.97,371.34
2206,1,50,520.538,547.076,26.5381,0,0,408.212,0,0,0,0,520.538,467.545,0,216.863,268.997,536.425,44.2861,376.463,489.507,190.968,547.076,537.089,337.557
2207,10,10,442.717,442.717,442.717,0,0,0,0,405.462,405.359,0,0,407.774,407.399,139.509,287.273,550.042,70.4131,462.924,442.717,311.944,297.966,499.549,562.797
2208,30,30,494.515,494.515,494.515,0,0,405.53,0,0,405.989,0,406.23,0,467.363,367.261,302.598,507.061,343.554,452.698,481.977,494.515,546.46,564.189,598.726
2209,70,70,530.491,530.491,530.491,0,0,0,0,0,520.272,0,0,521.245,391.11,346.802,373.509,510.922,297.474,362.684,536.544,420.105,432.202,530.491,470.22
2210,1,1,135.408,135.408,135.408,0,0,0,0,0,0,0,0,0,0,135.408,213.29,433.67,156.089,285.352,374.975,330.956,491.637,337.042,400.525
2211,3,5,498.59,525.179,26.5895,0,0,0,0,498.59,0,0,0,0,0,318.61,377.95,357.692,27.9835,525.179,443.133,319.893,527.492,471.075,357.886
2212,4,70,471.183,532.365,61.1826,0,0,0,0,0,0,0,0,471.183,0,89.3157,279.469,467.074,79.867,318.296,448.48,310.456,484.505,532.365,318.739
2213,70,3,479.395,488.791,9.39538,0,0,479.395,0,0,0,0,0,0,0,231.521,228.18,488.791,6.17054,246.083,243.904,243.904,461.928,358.879,267.715
2214,70,70,641.067,641.067,641.067,0,0,0,0,0,0,0,402.46,531.534,0,168.34,206.159,277.433,181.711,301.956,347.226,261.733,422.92,641.067,489.251
2215,2,90,470.613,489.226,18.6131,0,0,402.335,0,0,0,0,0,0,470.613,247.4,263.526,460.669,253.931,321.648,330.324,358.209,492.572,279.769,489.226
2216,50,70,498.436,504.872,6.43616,0,0,0,0,0,0,0,0,498.436,0,258.434,326.468,370.581,104.39,402.769,304.521,401.064,396.097,504.872,354.543
2217,30,30,407.498,407.498,407.498,0,0,0,0,0,0,0,0,0,0,241.204,374.275,402.489,48.4234,431.237,438.312,407.498,403.775,458.177,384.665
2218,1,10,485.283,516.565,31.2827,0,0,0,0,0,485.283,0,0,479.11,0,208.244,228.908,383.413,125.222,309.897,516.565,299.68,486.022,582.219,458.026
2219,2,50,484.685,577.371,92.6854,0,0,0,0,0,0,0,484.685,402.891,0,179.785,410.492,412.353,152.526,442.698,477.25,240.521,577.371,553.783,421.778
2220,10,10,452.709,452.709,452.709,0,0,0,0,0,0,0,0,0,0,196.041,388.385,317.653,105.907,280.249,452.709,240.388,350.302,490.617,362.802
2221,4,4,286.735,286.735,286.735,0,0,0,0,0,0,0,0,0,0,291.634,395.198,420.405,286.735,417.797,346.037,304.173,297.003,380.09,368.631
2222,50,5,562.632,583.265,20.6323,0,0,509.036,0,562.632,0,0,429.401,536.156,484.811,186.33,424.95,514.072,71.8309,583.265,423.432,426.979,486.802,538.312,501.622
2223,30,30,316.812,316.812,316.812,0,0,0,0,0,0,0,0,0,0,172.167,339.489,430.117,154.665,335.149,414.845,316.812,429.183,365.745,482.843
2224,5,5,611.403,611.403,611.403,0,535.795,0,0,566.701,563.128,0,562.464,0,562.648,343.158,565.589,446.63,119.189,611.403,622.257,284.469,692.928,453.496,603.295
2225,30,30,289.304,289.304,289.304,0,0,0,0,0,0,0,0,0,0,243.209,193.534,269.478,76.8155,327.647,467.55,289.304,553.537,426.589,460.336
